% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
33035	1	1	1	2	0	28	6594	0	1	1	0
33035	1	1	1	2	1	28	6594	0	1	1	0
33036	1	1	1	2	0	28	6594	0	1	1	0
33036	1	1	1	2	1	28	6594	0	1	1	0
33037	1	1	1	2	0	28	6594	0	1	1	0
33037	1	1	1	2	1	28	6594	0	1	1	0
33038	1	1	1	2	0	28	6594	0	1	1	0
33038	1	1	1	2	1	28	6594	0	1	1	0
33039	1	1	1	2	0	28	6594	0	1	1	0
33039	1	1	1	2	1	28	6594	0	1	1	0
33040	1	1	1	2	0	28	6594	0	1	1	0
33040	1	1	1	2	1	28	6594	0	1	1	0
33041	1	1	1	2	0	28	6594	0	1	1	0
33041	1	1	1	2	1	28	6594	0	1	1	0
33042	1	1	1	2	0	28	6594	0	1	1	0
33042	1	1	1	2	1	28	6594	0	1	1	0
33043	1	1	1	2	0	28	6594	0	1	1	0
33043	1	1	1	2	1	28	6594	0	1	1	0
33044	1	1	1	2	0	26	5477	0	1	1	0
33044	1	1	1	2	1	26	5477	0	1	1	0
33045	1	1	1	2	0	26	5477	0	1	1	0
33045	1	1	1	2	1	26	5477	0	1	1	0
33046	1	1	1	2	0	28	6594	0	1	1	0
33046	1	1	1	2	1	28	6594	0	1	1	0
33047	1	1	1	2	0	28	6594	0	1	1	0
33047	1	1	1	2	1	28	6594	0	1	1	0
33048	1	1	1	2	0	24	4904	0	1	1	0
33048	1	1	1	2	1	24	4904	0	1	1	0
33049	1	1	1	2	0	24	4904	0	1	1	0
33049	1	1	1	2	1	24	4904	0	1	1	0
33050	1	1	1	2	0	22	4251	0	1	1	0
33050	1	1	1	2	1	22	4251	0	1	1	0
33051	1	1	1	2	0	22	4251	0	1	1	0
33051	1	1	1	2	1	22	4251	0	1	1	0
33052	1	1	1	2	0	26	5477	0	1	1	0
33052	1	1	1	2	1	26	5477	0	1	1	0
33053	1	1	1	2	0	26	5477	0	1	1	0
33053	1	1	1	2	1	26	5477	0	1	1	0
33054	1	1	1	2	0	28	6594	0	1	1	0
33054	1	1	1	2	1	28	6594	0	1	1	0
33055	1	1	1	2	0	28	6594	0	1	1	0
33055	1	1	1	2	1	28	6594	0	1	1	0
33056	1	1	1	2	0	24	4904	0	1	1	0
33056	1	1	1	2	1	24	4904	0	1	1	0
33057	1	1	1	2	0	24	4904	0	1	1	0
33057	1	1	1	2	1	24	4904	0	1	1	0
33058	1	1	1	2	0	22	4251	0	1	1	0
33058	1	1	1	2	1	22	4251	0	1	1	0
33059	1	1	1	2	0	22	4251	0	1	1	0
33059	1	1	1	2	1	22	4251	0	1	1	0
33060	1	1	1	2	0	24	4904	0	1	1	0
33060	1	1	1	2	1	24	4904	0	1	1	0
33061	1	1	1	2	0	24	4904	0	1	1	0
33061	1	1	1	2	1	24	4904	0	1	1	0
33062	1	1	1	2	0	28	6594	0	1	1	0
33062	1	1	1	2	1	28	6594	0	1	1	0
33063	1	1	1	2	0	28	6594	0	1	1	0
33063	1	1	1	2	1	28	6594	0	1	1	0
33064	1	1	1	2	0	28	6594	0	1	1	0
33064	1	1	1	2	1	28	6594	0	1	1	0
33065	1	1	1	2	0	28	6594	0	1	1	0
33065	1	1	1	2	1	28	6594	0	1	1	0
33066	1	1	1	2	0	28	6594	0	1	1	0
33066	1	1	1	2	1	28	6594	0	1	1	0
33067	1	1	1	2	0	28	6594	0	1	1	0
33067	1	1	1	2	1	28	6594	0	1	1	0
33068	1	1	1	2	0	28	6594	0	1	1	0
33068	1	1	1	2	1	28	6594	0	1	1	0
33069	1	1	1	2	0	28	6594	0	1	1	0
33069	1	1	1	2	1	28	6594	0	1	1	0
33070	1	1	1	2	0	24	4904	0	1	1	0
33070	1	1	1	2	1	24	4904	0	1	1	0
33071	1	1	1	2	0	24	4904	0	1	1	0
33071	1	1	1	2	1	24	4904	0	1	1	0
33072	1	1	1	2	0	26	5477	0	1	1	0
33072	1	1	1	2	1	26	5477	0	1	1	0
33073	1	1	1	2	0	26	5477	0	1	1	0
33073	1	1	1	2	1	26	5477	0	1	1	0
33074	1	1	1	2	0	28	6594	0	1	1	0
33074	1	1	1	2	1	28	6594	0	1	1	0
33075	1	1	1	2	0	28	6594	0	1	1	0
33075	1	1	1	2	1	28	6594	0	1	1	0
33076	1	1	1	2	0	28	6594	0	1	1	0
33076	1	1	1	2	1	28	6594	0	1	1	0
33077	1	1	1	2	0	28	6594	0	1	1	0
33077	1	1	1	2	1	28	6594	0	1	1	0
33078	1	1	1	2	0	28	6594	0	1	1	0
33078	1	1	1	2	1	28	6594	0	1	1	0
33079	1	1	1	2	0	28	6594	0	1	1	0
33079	1	1	1	2	1	28	6594	0	1	1	0
33080	1	1	1	2	0	28	6594	0	1	1	0
33080	1	1	1	2	1	28	6594	0	1	1	0
33081	1	1	1	2	0	28	6594	0	1	1	0
33081	1	1	1	2	1	28	6594	0	1	1	0
33082	1	1	1	2	0	28	6594	0	1	1	0
33082	1	1	1	2	1	28	6594	0	1	1	0
33083	1	1	1	2	0	28	6594	0	1	1	0
33083	1	1	1	2	1	28	6594	0	1	1	0
33084	1	1	1	2	0	28	6594	0	1	1	0
33084	1	1	1	2	1	28	6594	0	1	1	0
33085	1	1	1	2	0	28	6594	0	1	1	0
33085	1	1	1	2	1	28	6594	0	1	1	0
33086	1	1	1	2	0	28	6594	0	1	1	0
33086	1	1	1	2	1	28	6594	0	1	1	0
33087	1	1	1	2	0	28	6594	0	1	1	0
33087	1	1	1	2	1	28	6594	0	1	1	0
33088	1	1	1	2	0	28	6594	0	1	1	0
33088	1	1	1	2	1	28	6594	0	1	1	0
33089	1	1	1	2	0	28	6594	0	1	1	0
33089	1	1	1	2	1	28	6594	0	1	1	0
33090	1	1	1	2	0	28	6594	0	1	1	0
33090	1	1	1	2	1	28	6594	0	1	1	0
33091	1	1	1	2	0	28	6594	0	1	1	0
33091	1	1	1	2	1	28	6594	0	1	1	0
33092	1	1	1	2	0	28	6594	0	1	1	0
33092	1	1	1	2	1	28	6594	0	1	1	0
33093	1	1	1	2	0	28	6594	0	1	1	0
33093	1	1	1	2	1	28	6594	0	1	1	0
33094	1	1	1	2	0	28	6594	0	1	1	0
33094	1	1	1	2	1	28	6594	0	1	1	0
33095	1	1	1	2	0	28	6594	0	1	1	0
33095	1	1	1	2	1	28	6594	0	1	1	0
33096	1	1	1	2	0	28	6594	0	1	1	0
33096	1	1	1	2	1	28	6594	0	1	1	0
33097	1	1	1	2	0	28	6594	0	1	1	0
33097	1	1	1	2	1	28	6594	0	1	1	0
33098	1	1	1	2	0	28	6594	0	1	1	0
33098	1	1	1	2	1	28	6594	0	1	1	0
33099	1	1	1	2	0	28	6594	0	1	1	0
33099	1	1	1	2	1	28	6594	0	1	1	0
33100	1	1	1	2	0	28	6594	0	1	1	0
33100	1	1	1	2	1	28	6594	0	1	1	0
33101	1	1	1	2	0	28	6594	0	1	1	0
33101	1	1	1	2	1	28	6594	0	1	1	0
33102	1	1	1	2	0	28	6594	0	1	1	0
33102	1	1	1	2	1	28	6594	0	1	1	0
33103	1	1	1	2	0	28	6594	0	1	1	0
33103	1	1	1	2	1	28	6594	0	1	1	0
33104	1	1	1	2	0	28	6594	0	1	1	0
33104	1	1	1	2	1	28	6594	0	1	1	0
33105	1	1	1	2	0	28	6594	0	1	1	0
33105	1	1	1	2	1	28	6594	0	1	1	0
33106	1	1	1	2	0	28	6594	0	1	1	0
33106	1	1	1	2	1	28	6594	0	1	1	0
33107	1	1	1	2	0	28	6594	0	1	1	0
33107	1	1	1	2	1	28	6594	0	1	1	0
33108	1	1	1	2	0	28	6594	0	1	1	0
33108	1	1	1	2	1	28	6594	0	1	1	0
33109	1	1	1	2	0	28	6594	0	1	1	0
33109	1	1	1	2	1	28	6594	0	1	1	0
33110	1	1	1	2	0	28	6594	0	1	1	0
33110	1	1	1	2	1	28	6594	0	1	1	0
33111	1	1	1	2	0	28	6594	0	1	1	0
33111	1	1	1	2	1	28	6594	0	1	1	0
33112	1	1	1	2	0	28	6594	0	1	1	0
33112	1	1	1	2	1	28	6594	0	1	1	0
33113	1	1	1	2	0	28	6594	0	1	1	0
33113	1	1	1	2	1	28	6594	0	1	1	0
33114	1	1	1	2	0	28	6594	0	1	1	0
33114	1	1	1	2	1	28	6594	0	1	1	0
33115	1	1	1	2	0	28	6594	0	1	1	0
33115	1	1	1	2	1	28	6594	0	1	1	0
33116	1	1	1	2	0	28	6594	0	1	1	0
33116	1	1	1	2	1	28	6594	0	1	1	0
33117	1	1	1	2	0	28	6594	0	1	1	0
33117	1	1	1	2	1	28	6594	0	1	1	0
33118	1	1	1	2	0	28	6594	0	1	1	0
33118	1	1	1	2	1	28	6594	0	1	1	0
33119	1	1	1	2	0	28	6594	0	1	1	0
33119	1	1	1	2	1	28	6594	0	1	1	0
33120	1	1	1	2	0	28	6594	0	1	1	0
33120	1	1	1	2	1	28	6594	0	1	1	0
33121	1	1	1	2	0	28	6594	0	1	1	0
33121	1	1	1	2	1	28	6594	0	1	1	0
33122	1	1	1	2	0	28	6594	0	1	1	0
33122	1	1	1	2	1	28	6594	0	1	1	0
33123	1	1	1	2	0	28	6594	0	1	1	0
33123	1	1	1	2	1	28	6594	0	1	1	0
33124	1	1	1	2	0	28	6594	0	1	1	0
33124	1	1	1	2	1	28	6594	0	1	1	0
33125	1	1	1	2	0	28	6594	0	1	1	0
33125	1	1	1	2	1	28	6594	0	1	1	0
33126	1	1	1	2	0	28	6594	0	1	1	0
33126	1	1	1	2	1	28	6594	0	1	1	0
33127	1	1	1	2	0	28	6594	0	1	1	0
33127	1	1	1	2	1	28	6594	0	1	1	0
33128	1	1	1	2	0	28	6594	0	1	1	0
33128	1	1	1	2	1	28	6594	0	1	1	0
33129	1	1	1	2	0	28	6594	0	1	1	0
33129	1	1	1	2	1	28	6594	0	1	1	0
33130	1	1	1	2	0	28	6594	0	1	1	0
33130	1	1	1	2	1	28	6594	0	1	1	0
33131	1	1	1	2	0	28	6594	0	1	1	0
33131	1	1	1	2	1	28	6594	0	1	1	0
33132	1	1	1	2	0	28	6594	0	1	1	0
33132	1	1	1	2	1	28	6594	0	1	1	0
33133	1	1	1	2	0	28	6594	0	1	1	0
33133	1	1	1	2	1	28	6594	0	1	1	0
33134	1	1	1	2	0	28	6594	0	1	1	0
33134	1	1	1	2	1	28	6594	0	1	1	0
33135	1	1	1	2	0	28	6594	0	1	1	0
33135	1	1	1	2	1	28	6594	0	1	1	0
33136	1	1	1	2	0	28	6594	0	1	1	0
33136	1	1	1	2	1	28	6594	0	1	1	0
33137	1	1	1	2	0	28	6594	0	1	1	0
33137	1	1	1	2	1	28	6594	0	1	1	0
33138	1	1	1	2	0	28	6594	0	1	1	0
33138	1	1	1	2	1	28	6594	0	1	1	0
33139	1	1	1	2	0	28	6594	0	1	1	0
33139	1	1	1	2	1	28	6594	0	1	1	0
33140	1	1	1	2	0	28	6594	0	1	1	0
33140	1	1	1	2	1	28	6594	0	1	1	0
33141	1	1	1	2	0	28	6594	0	1	1	0
33141	1	1	1	2	1	28	6594	0	1	1	0
33142	1	1	1	2	0	28	6594	0	1	1	0
33142	1	1	1	2	1	28	6594	0	1	1	0
33143	1	1	1	2	0	28	6594	0	1	1	0
33143	1	1	1	2	1	28	6594	0	1	1	0
33144	1	1	1	2	0	28	6594	0	1	1	0
33144	1	1	1	2	1	28	6594	0	1	1	0
33145	1	1	1	2	0	28	6594	0	1	1	0
33145	1	1	1	2	1	28	6594	0	1	1	0
33146	1	1	1	2	0	28	6594	0	1	1	0
33146	1	1	1	2	1	28	6594	0	1	1	0
33147	1	1	1	2	0	28	6594	0	1	1	0
33147	1	1	1	2	1	28	6594	0	1	1	0
33148	1	1	1	2	0	28	6594	0	1	1	0
33148	1	1	1	2	1	28	6594	0	1	1	0
33149	1	1	1	2	0	28	6594	0	1	1	0
33149	1	1	1	2	1	28	6594	0	1	1	0
33150	1	1	1	2	0	28	6594	0	1	1	0
33150	1	1	1	2	1	28	6594	0	1	1	0
33151	1	1	1	2	0	28	6594	0	1	1	0
33151	1	1	1	2	1	28	6594	0	1	1	0
33152	1	1	1	2	0	28	6594	0	1	1	0
33152	1	1	1	2	1	28	6594	0	1	1	0
33153	1	1	1	2	0	28	6594	0	1	1	0
33153	1	1	1	2	1	28	6594	0	1	1	0
33154	1	1	1	2	0	28	6594	0	1	1	0
33154	1	1	1	2	1	28	6594	0	1	1	0
33155	1	1	1	2	0	28	6594	0	1	1	0
33155	1	1	1	2	1	28	6594	0	1	1	0
33156	1	1	1	2	0	28	6594	0	1	1	0
33156	1	1	1	2	1	28	6594	0	1	1	0
33157	1	1	1	2	0	28	6594	0	1	1	0
33157	1	1	1	2	1	28	6594	0	1	1	0
33158	1	1	1	2	0	28	6594	0	1	1	0
33158	1	1	1	2	1	28	6594	0	1	1	0
33159	1	1	1	2	0	28	6594	0	1	1	0
33159	1	1	1	2	1	28	6594	0	1	1	0
33160	1	1	1	2	0	28	6594	0	1	1	0
33160	1	1	1	2	1	28	6594	0	1	1	0
33161	1	1	1	2	0	28	6594	0	1	1	0
33161	1	1	1	2	1	28	6594	0	1	1	0
33162	1	1	1	2	0	28	6594	0	1	1	0
33162	1	1	1	2	1	28	6594	0	1	1	0
33163	1	1	1	2	0	28	6594	0	1	1	0
33163	1	1	1	2	1	28	6594	0	1	1	0
33164	1	1	1	2	0	28	6594	0	1	1	0
33164	1	1	1	2	1	28	6594	0	1	1	0
33165	1	1	1	2	0	28	6594	0	1	1	0
33165	1	1	1	2	1	28	6594	0	1	1	0
33166	1	1	1	2	0	28	6594	0	1	1	0
33166	1	1	1	2	1	28	6594	0	1	1	0
33167	1	1	1	2	0	28	6594	0	1	1	0
33167	1	1	1	2	1	28	6594	0	1	1	0
33168	1	1	1	2	0	28	6594	0	1	1	0
33168	1	1	1	2	1	28	6594	0	1	1	0
33169	1	1	1	2	0	28	6594	0	1	1	0
33169	1	1	1	2	1	28	6594	0	1	1	0
33170	1	1	1	2	0	28	6594	0	1	1	0
33170	1	1	1	2	1	28	6594	0	1	1	0
33171	1	1	1	2	0	28	6594	0	1	1	0
33171	1	1	1	2	1	28	6594	0	1	1	0
33172	1	1	1	2	0	28	6594	0	1	1	0
33172	1	1	1	2	1	28	6594	0	1	1	0
33173	1	1	1	2	0	28	6594	0	1	1	0
